customer_id,full_name,date_of_purchase,age,state,mtn_device,gender,satisfaction_rate,customer_review,customer_tenure_in_months,subscription_plan,unit_price,number_of_times_purchased,total_revenue,data_usage,customer_churn_status,reasons_for_churn,region,age_group
cust0352,zainab rivera,mar-25,48,borno,5g broadband router,female,1,poor,18,120gb monthly broadband plan,24000,8,192000,156.61,no,,north east,Middle_Age(45-59)
cust0352,zainab rivera,mar-25,48,borno,broadband mifi,female,1,poor,18,60gb monthly broadband plan,14500,17,246500,36.57,no,,north east,Middle_Age(45-59)
cust0353,bola patterson,feb-25,59,katsina,mobile sim card,male,4,very good,39,12.5gb monthly plan,5500,6,33000,145.34,no,,north west,Middle_Age(45-59)
cust0353,bola patterson,feb-25,59,katsina,broadband mifi,male,4,very good,39,150gb fup monthly unlimited,20000,12,240000,115.76,no,,north west,Middle_Age(45-59)
cust0354,sade brown,feb-25,49,delta,4g router,male,4,very good,11,165gb monthly plan,35000,5,175000,95.18,no,,south south,Middle_Age(45-59)
cust0354,sade brown,feb-25,49,delta,mobile sim card,male,4,very good,11,16.5gb+10mins monthly plan,6500,1,6500,174.12,no,,south south,Middle_Age(45-59)
cust0355,abubakar martin,jan-25,73,jigawa,5g broadband router,female,1,poor,34,200gb monthly broadband plan,25000,4,100000,54.43,no,,north west,Seniors(60 Above)
cust0355,abubakar martin,jan-25,73,jigawa,4g router,female,1,poor,34,25gb monthly plan,9000,13,117000,131.04,no,,north west,Seniors(60 Above)
cust0355,abubakar martin,jan-25,73,jigawa,mobile sim card,female,1,poor,34,12.5gb monthly plan,5500,8,44000,154.74,no,,north west,Seniors(60 Above)
cust0356,bala gibson,jan-25,59,enugu,mobile sim card,female,1,poor,36,3.2gb 2-day plan,1000,15,15000,105.29,no,,south east,Middle_Age(45-59)
cust0357,oghene winters,jan-25,44,cross river,4g router,female,1,poor,13,65gb monthly plan,16000,4,64000,141.76,no,,south south,Adults(35-44)
cust0358,chinedu smith,jan-25,32,jigawa,broadband mifi,male,2,fair,58,300gb fup monthly unlimited,30000,11,330000,153.99,yes,fast data consumption,north west,Young_adults(25-34)
cust0358,chinedu smith,jan-25,32,jigawa,5g broadband router,male,2,fair,58,120gb monthly broadband plan,24000,3,72000,32.81,yes,fast data consumption,north west,Young_adults(25-34)
cust0358,chinedu smith,jan-25,32,jigawa,4g router,male,2,fair,58,25gb monthly plan,9000,13,117000,155.53,yes,fast data consumption,north west,Young_adults(25-34)
cust0359,omamuzo juarez,mar-25,58,oyo,4g router,female,2,fair,53,165gb monthly plan,35000,16,560000,36.1,no,,south west,Middle_Age(45-59)
cust0359,omamuzo juarez,mar-25,58,oyo,5g broadband router,female,2,fair,53,150gb fup monthly unlimited,20000,14,280000,29.2,no,,south west,Middle_Age(45-59)
cust0360,fatima webb,jan-25,29,nasarawa,mobile sim card,female,1,poor,7,12.5gb monthly plan,5500,1,5500,30.2,yes,high call tarriffs,north central,Young_adults(25-34)
cust0360,fatima webb,jan-25,29,nasarawa,broadband mifi,female,1,poor,7,30gb monthly broadband plan,9000,9,81000,133.09,yes,high call tarriffs,north central,Young_adults(25-34)
cust0361,obinna andrews,feb-25,58,kebbi,broadband mifi,male,4,very good,33,30gb monthly broadband plan,9000,16,144000,77.19,no,,north west,Middle_Age(45-59)
cust0361,obinna andrews,feb-25,58,kebbi,5g broadband router,male,4,very good,33,150gb fup monthly unlimited,20000,12,240000,113.67,no,,north west,Middle_Age(45-59)
cust0361,obinna andrews,feb-25,58,kebbi,mobile sim card,male,4,very good,33,7gb monthly plan,3500,13,45500,136.53,no,,north west,Middle_Age(45-59)
cust0362,sade donaldson,feb-25,27,gombe,broadband mifi,female,3,good,6,60gb monthly broadband plan,14500,10,145000,132.32,no,,north east,Young_adults(25-34)
cust0363,omamuzo alexander,feb-25,29,ekiti,4g router,female,2,fair,6,165gb monthly plan,35000,18,630000,78.06,yes,poor customer service,south west,Young_adults(25-34)
cust0364,maryam harmon,jan-25,79,adamawa,broadband mifi,female,3,good,2,150gb fup monthly unlimited,20000,17,340000,161.52,yes,better offers from competitors,north east,Seniors(60 Above)
cust0364,maryam harmon,jan-25,79,adamawa,4g router,female,3,good,2,165gb monthly plan,35000,18,630000,188.05,yes,better offers from competitors,north east,Seniors(60 Above)
cust0364,maryam harmon,jan-25,79,adamawa,mobile sim card,female,3,good,2,1.5gb 2-day plan,600,8,4800,148.34,yes,better offers from competitors,north east,Seniors(60 Above)
cust0365,kunle myers,jan-25,20,plateau,broadband mifi,female,4,very good,42,30gb monthly broadband plan,9000,2,18000,34.86,no,,north central,Youths(16-24)
cust0365,kunle myers,jan-25,20,plateau,mobile sim card,female,4,very good,42,1gb+1.5mins daily plan,500,4,2000,164.24,no,,north central,Youths(16-24)
cust0365,kunle myers,jan-25,20,plateau,5g broadband router,female,4,very good,42,1.5tb yearly broadband plan,150000,19,2850000,122.44,no,,north central,Youths(16-24)
cust0366,kunle brady,feb-25,29,delta,5g broadband router,female,1,poor,39,450gb 3-month broadband plan,75000,19,1425000,65.18,no,,south south,Young_adults(25-34)
cust0366,kunle brady,feb-25,29,delta,mobile sim card,female,1,poor,39,16.5gb+10mins monthly plan,6500,7,45500,27.9,no,,south south,Young_adults(25-34)
cust0367,bola carpenter,mar-25,38,bayelsa,5g broadband router,male,2,fair,8,300gb fup monthly unlimited,30000,19,570000,88.01,no,,south south,Adults(35-44)
cust0368,bola meadows,feb-25,33,anambra,broadband mifi,female,1,poor,50,30gb monthly broadband plan,9000,3,27000,36.29,no,,south east,Young_adults(25-34)
cust0369,abubakar rodriguez,feb-25,69,taraba,4g router,male,3,good,14,65gb monthly plan,16000,16,256000,119.46,no,,north east,Seniors(60 Above)
cust0369,abubakar rodriguez,feb-25,69,taraba,broadband mifi,male,3,good,14,120gb monthly broadband plan,24000,10,240000,190.08,no,,north east,Seniors(60 Above)
cust0370,oghene bush,jan-25,69,lagos,5g broadband router,male,5,excellent,13,1.5tb yearly broadband plan,150000,7,1050000,154.18,no,,south west,Seniors(60 Above)
cust0370,oghene bush,jan-25,69,lagos,mobile sim card,male,5,excellent,13,1gb+1.5mins daily plan,500,4,2000,11.09,no,,south west,Seniors(60 Above)
cust0370,oghene bush,jan-25,69,lagos,broadband mifi,male,5,excellent,13,150gb fup monthly unlimited,20000,16,320000,137.21,no,,south west,Seniors(60 Above)
cust0371,grace wilkerson,mar-25,38,abuja (fct),mobile sim card,male,3,good,4,3.2gb 2-day plan,1000,18,18000,148.21,yes,costly data plans,north central,Adults(35-44)
cust0371,grace wilkerson,mar-25,38,abuja (fct),broadband mifi,male,3,good,4,150gb fup monthly unlimited,20000,1,20000,32.03,yes,costly data plans,north central,Adults(35-44)
cust0372,grace salas,feb-25,30,kaduna,4g router,male,5,excellent,47,25gb monthly plan,9000,4,36000,46.4,no,,north west,Young_adults(25-34)
cust0372,grace salas,feb-25,30,kaduna,5g broadband router,male,5,excellent,47,200gb monthly broadband plan,25000,8,200000,45.94,no,,north west,Young_adults(25-34)
cust0373,ibim adams,feb-25,41,jigawa,4g router,male,5,excellent,5,165gb monthly plan,35000,12,420000,36.02,no,,north west,Adults(35-44)
cust0373,ibim adams,feb-25,41,jigawa,broadband mifi,male,5,excellent,5,150gb fup monthly unlimited,20000,7,140000,91.82,no,,north west,Adults(35-44)
cust0374,oghene oliver,jan-25,50,benue,mobile sim card,female,5,excellent,9,12.5gb monthly plan,5500,11,60500,83.94,yes,poor customer service,north central,Middle_Age(45-59)
cust0375,nura oconnell,feb-25,53,abuja (fct),mobile sim card,male,1,poor,37,12.5gb monthly plan,5500,14,77000,56.19,no,,north central,Middle_Age(45-59)
cust0375,nura oconnell,feb-25,53,abuja (fct),broadband mifi,male,1,poor,37,150gb fup monthly unlimited,20000,14,280000,49.94,no,,north central,Middle_Age(45-59)
cust0375,nura oconnell,feb-25,53,abuja (fct),4g router,male,1,poor,37,10gb+10mins monthly plan,4500,19,85500,178.42,no,,north central,Middle_Age(45-59)
cust0376,obinna miller,feb-25,16,kogi,mobile sim card,male,5,excellent,3,3.2gb 2-day plan,1000,8,8000,90.76,yes,relocation,north central,Youths(16-24)
cust0377,chinedu christian,mar-25,17,kogi,mobile sim card,male,3,good,9,1gb+1.5mins daily plan,500,15,7500,32.78,yes,poor network,north central,Youths(16-24)
cust0378,funke carlson,feb-25,74,sokoto,mobile sim card,male,2,fair,56,2.5gb 2-day plan,900,3,2700,172.15,no,,north west,Seniors(60 Above)
cust0378,funke carlson,feb-25,74,sokoto,5g broadband router,male,2,fair,56,450gb 3-month broadband plan,75000,11,825000,178.74,no,,north west,Seniors(60 Above)
cust0379,sarah woods,mar-25,20,cross river,broadband mifi,female,5,excellent,49,120gb monthly broadband plan,24000,2,48000,176.23,no,,south south,Youths(16-24)
cust0380,michael jacobs,mar-25,62,oyo,5g broadband router,male,4,very good,25,150gb fup monthly unlimited,20000,7,140000,112.37,no,,south west,Seniors(60 Above)
cust0380,michael jacobs,mar-25,62,oyo,broadband mifi,male,4,very good,25,150gb fup monthly unlimited,20000,8,160000,196.26,no,,south west,Seniors(60 Above)
cust0381,david murphy,feb-25,30,taraba,mobile sim card,male,3,good,49,2.5gb 2-day plan,900,12,10800,13.14,no,,north east,Young_adults(25-34)
cust0381,david murphy,feb-25,30,taraba,4g router,male,3,good,49,165gb monthly plan,35000,17,595000,97.5,no,,north east,Young_adults(25-34)
cust0382,ifeanyi cooper,mar-25,76,adamawa,broadband mifi,female,1,poor,29,60gb monthly broadband plan,14500,10,145000,179.64,yes,fast data consumption,north east,Seniors(60 Above)
cust0383,kunle manning,feb-25,29,abuja (fct),broadband mifi,female,4,very good,8,120gb monthly broadband plan,24000,16,384000,186.38,yes,poor customer service,north central,Young_adults(25-34)
cust0383,kunle manning,feb-25,29,abuja (fct),4g router,female,4,very good,8,25gb monthly plan,9000,1,9000,84.32,yes,poor customer service,north central,Young_adults(25-34)
cust0383,kunle manning,feb-25,29,abuja (fct),5g broadband router,female,4,very good,8,120gb monthly broadband plan,24000,1,24000,38.22,yes,poor customer service,north central,Young_adults(25-34)
cust0384,nura rodriguez,mar-25,58,kogi,mobile sim card,female,4,very good,42,1.5gb 2-day plan,600,10,6000,179.71,no,,north central,Middle_Age(45-59)
cust0384,nura rodriguez,mar-25,58,kogi,4g router,female,4,very good,42,10gb+10mins monthly plan,4500,8,36000,157.96,no,,north central,Middle_Age(45-59)
cust0384,nura rodriguez,mar-25,58,kogi,5g broadband router,female,4,very good,42,1.5tb yearly broadband plan,150000,10,1500000,74.69,no,,north central,Middle_Age(45-59)
cust0385,sade george,feb-25,34,ekiti,5g broadband router,female,5,excellent,30,300gb fup monthly unlimited,30000,4,120000,32.67,no,,south west,Young_adults(25-34)
cust0385,sade george,feb-25,34,ekiti,broadband mifi,female,5,excellent,30,30gb monthly broadband plan,9000,19,171000,198.76,no,,south west,Young_adults(25-34)
cust0385,sade george,feb-25,34,ekiti,mobile sim card,female,5,excellent,30,1.5gb 2-day plan,600,12,7200,88.46,no,,south west,Young_adults(25-34)
cust0386,shehu torres,feb-25,42,rivers,5g broadband router,female,3,good,23,150gb fup monthly unlimited,20000,13,260000,184.13,no,,south south,Adults(35-44)
cust0387,grace walsh,jan-25,34,sokoto,5g broadband router,female,5,excellent,10,120gb monthly broadband plan,24000,19,456000,193.94,no,,north west,Young_adults(25-34)
cust0387,grace walsh,jan-25,34,sokoto,4g router,female,5,excellent,10,10gb+10mins monthly plan,4500,15,67500,160.02,no,,north west,Young_adults(25-34)
cust0388,tega cervantes,jan-25,30,taraba,mobile sim card,male,3,good,9,7gb monthly plan,3500,2,7000,18.95,yes,relocation,north east,Young_adults(25-34)
cust0389,bala dunn,jan-25,44,akwa ibom,broadband mifi,male,5,excellent,2,150gb fup monthly unlimited,20000,20,400000,98.35,no,,south south,Adults(35-44)
cust0389,bala dunn,jan-25,44,akwa ibom,5g broadband router,male,5,excellent,2,30gb monthly broadband plan,9000,12,108000,181.74,no,,south south,Adults(35-44)
cust0389,bala dunn,jan-25,44,akwa ibom,4g router,male,5,excellent,2,165gb monthly plan,35000,14,490000,30.02,no,,south south,Adults(35-44)
cust0390,ejiro gonzalez,mar-25,65,gombe,broadband mifi,male,3,good,19,60gb monthly broadband plan,14500,14,203000,148.43,no,,north east,Seniors(60 Above)
cust0390,ejiro gonzalez,mar-25,65,gombe,mobile sim card,male,3,good,19,12.5gb monthly plan,5500,14,77000,58.08,no,,north east,Seniors(60 Above)
cust0391,ibim schwartz,mar-25,33,katsina,5g broadband router,male,4,very good,14,150gb fup monthly unlimited,20000,9,180000,1.82,no,,north west,Young_adults(25-34)
cust0391,ibim schwartz,mar-25,33,katsina,broadband mifi,male,4,very good,14,60gb monthly broadband plan,14500,15,217500,35.39,no,,north west,Young_adults(25-34)
cust0391,ibim schwartz,mar-25,33,katsina,4g router,male,4,very good,14,10gb+10mins monthly plan,4500,13,58500,40.25,no,,north west,Young_adults(25-34)
cust0392,abubakar hayes,mar-25,78,rivers,4g router,female,4,very good,54,65gb monthly plan,16000,10,160000,31.23,no,,south south,Seniors(60 Above)
cust0392,abubakar hayes,mar-25,78,rivers,broadband mifi,female,4,very good,54,60gb monthly broadband plan,14500,10,145000,25.27,no,,south south,Seniors(60 Above)
cust0393,ibim ballard,jan-25,38,yobe,5g broadband router,male,3,good,2,1.5tb yearly broadband plan,150000,9,1350000,113.33,no,,north east,Adults(35-44)
cust0394,john nielsen,mar-25,31,gombe,5g broadband router,male,2,fair,55,1.5tb yearly broadband plan,150000,5,750000,175.72,no,,north east,Young_adults(25-34)
cust0395,oghene pacheco,feb-25,36,oyo,broadband mifi,female,3,good,24,150gb fup monthly unlimited,20000,20,400000,153.06,yes,costly data plans,south west,Adults(35-44)
cust0395,oghene pacheco,feb-25,36,oyo,5g broadband router,female,3,good,24,300gb fup monthly unlimited,30000,11,330000,108.97,yes,costly data plans,south west,Adults(35-44)
cust0395,oghene pacheco,feb-25,36,oyo,mobile sim card,female,3,good,24,1gb+1.5mins daily plan,500,12,6000,54.66,yes,costly data plans,south west,Adults(35-44)
cust0396,ngozi johnson,mar-25,61,plateau,5g broadband router,male,3,good,9,150gb fup monthly unlimited,20000,17,340000,43.97,no,,north central,Seniors(60 Above)
cust0396,ngozi johnson,mar-25,61,plateau,broadband mifi,male,3,good,9,150gb fup monthly unlimited,20000,18,360000,166.4,no,,north central,Seniors(60 Above)
cust0397,sarah perry,jan-25,30,kogi,mobile sim card,female,1,poor,59,7gb monthly plan,3500,12,42000,62.66,no,,north central,Young_adults(25-34)
cust0398,amaka shannon,mar-25,72,bauchi,4g router,female,1,poor,12,10gb+10mins monthly plan,4500,5,22500,171.43,no,,north east,Seniors(60 Above)
cust0399,nura delgado,jan-25,55,borno,broadband mifi,male,4,very good,9,30gb monthly broadband plan,9000,14,126000,155.05,no,,north east,Middle_Age(45-59)
cust0400,bola vincent,jan-25,41,anambra,broadband mifi,male,4,very good,51,300gb fup monthly unlimited,30000,4,120000,133.68,yes,costly data plans,south east,Adults(35-44)
cust0401,ifeanyi adkins,mar-25,42,benue,5g broadband router,male,1,poor,43,200gb monthly broadband plan,25000,17,425000,32.53,yes,better offers from competitors,north central,Adults(35-44)
cust0401,ifeanyi adkins,mar-25,42,benue,mobile sim card,male,1,poor,43,500mb daily plan,350,3,1050,101.23,yes,better offers from competitors,north central,Adults(35-44)
cust0401,ifeanyi adkins,mar-25,42,benue,4g router,male,1,poor,43,65gb monthly plan,16000,1,16000,164.01,yes,better offers from competitors,north central,Adults(35-44)
cust0402,sarah oconnor,jan-25,43,benue,mobile sim card,female,1,poor,11,12.5gb monthly plan,5500,4,22000,134.87,no,,north central,Adults(35-44)
cust0402,sarah oconnor,jan-25,43,benue,4g router,female,1,poor,11,10gb+10mins monthly plan,4500,13,58500,167.03,no,,north central,Adults(35-44)
cust0402,sarah oconnor,jan-25,43,benue,broadband mifi,female,1,poor,11,60gb monthly broadband plan,14500,8,116000,43.25,no,,north central,Adults(35-44)
cust0403,ibim soto,jan-25,30,niger,5g broadband router,male,5,excellent,30,30gb monthly broadband plan,9000,16,144000,16.91,yes,better offers from competitors,north central,Young_adults(25-34)
cust0403,ibim soto,jan-25,30,niger,mobile sim card,male,5,excellent,30,3.2gb 2-day plan,1000,15,15000,77.26,yes,better offers from competitors,north central,Young_adults(25-34)
cust0404,maryam buck,feb-25,72,osun,5g broadband router,female,2,fair,19,30gb monthly broadband plan,9000,16,144000,199.75,no,,south west,Seniors(60 Above)
cust0404,maryam buck,feb-25,72,osun,broadband mifi,female,2,fair,19,30gb monthly broadband plan,9000,17,153000,79.58,no,,south west,Seniors(60 Above)
cust0405,chinedu brown,jan-25,31,plateau,4g router,female,2,fair,26,165gb monthly plan,35000,14,490000,24.99,yes,poor customer service,north central,Young_adults(25-34)
cust0405,chinedu brown,jan-25,31,plateau,5g broadband router,female,2,fair,26,1.5tb yearly broadband plan,150000,19,2850000,56.06,yes,poor customer service,north central,Young_adults(25-34)
cust0406,zainab soto,feb-25,67,ekiti,mobile sim card,female,4,very good,43,3.2gb 2-day plan,1000,16,16000,24.88,no,,south west,Seniors(60 Above)
cust0407,grace thompson,jan-25,45,borno,4g router,male,1,poor,7,165gb monthly plan,35000,11,385000,121.11,no,,north east,Middle_Age(45-59)
cust0408,obinna daniels,feb-25,54,anambra,mobile sim card,male,4,very good,43,1gb+1.5mins daily plan,500,18,9000,108.72,yes,high call tarriffs,south east,Middle_Age(45-59)
cust0408,obinna daniels,feb-25,54,anambra,5g broadband router,male,4,very good,43,30gb monthly broadband plan,9000,2,18000,190.54,yes,high call tarriffs,south east,Middle_Age(45-59)
cust0409,boma burns,feb-25,31,jigawa,4g router,female,4,very good,21,25gb monthly plan,9000,6,54000,177.0,no,,north west,Young_adults(25-34)
cust0410,grace snyder,feb-25,71,borno,mobile sim card,female,4,very good,46,12.5gb monthly plan,5500,6,33000,112.67,no,,north east,Seniors(60 Above)
cust0410,grace snyder,feb-25,71,borno,5g broadband router,female,4,very good,46,30gb monthly broadband plan,9000,16,144000,78.58,no,,north east,Seniors(60 Above)
cust0410,grace snyder,feb-25,71,borno,4g router,female,4,very good,46,165gb monthly plan,35000,12,420000,123.58,no,,north east,Seniors(60 Above)
cust0411,abubakar lane,jan-25,57,oyo,broadband mifi,male,2,fair,38,300gb fup monthly unlimited,30000,14,420000,76.42,no,,south west,Middle_Age(45-59)
cust0411,abubakar lane,jan-25,57,oyo,5g broadband router,male,2,fair,38,200gb monthly broadband plan,25000,14,350000,198.39,no,,south west,Middle_Age(45-59)
cust0412,oghene bartlett,mar-25,23,imo,5g broadband router,male,5,excellent,16,150gb fup monthly unlimited,20000,1,20000,67.85,yes,high call tarriffs,south east,Youths(16-24)
cust0413,david giles,feb-25,57,rivers,5g broadband router,female,5,excellent,43,1.5tb yearly broadband plan,150000,11,1650000,117.8,no,,south south,Middle_Age(45-59)
cust0413,david giles,feb-25,57,rivers,broadband mifi,female,5,excellent,43,60gb monthly broadband plan,14500,11,159500,114.29,no,,south south,Middle_Age(45-59)
cust0414,ngozi williams,feb-25,78,anambra,5g broadband router,male,5,excellent,22,200gb monthly broadband plan,25000,7,175000,193.9,no,,south east,Seniors(60 Above)
cust0414,ngozi williams,feb-25,78,anambra,broadband mifi,male,5,excellent,22,60gb monthly broadband plan,14500,3,43500,127.27,no,,south east,Seniors(60 Above)
cust0414,ngozi williams,feb-25,78,anambra,4g router,male,5,excellent,22,10gb+10mins monthly plan,4500,2,9000,57.83,no,,south east,Seniors(60 Above)
cust0415,maryam anthony,jan-25,67,osun,mobile sim card,male,5,excellent,46,20gb monthly plan,7500,3,22500,42.34,no,,south west,Seniors(60 Above)
cust0416,maryam blankenship,mar-25,80,abia,mobile sim card,female,2,fair,43,16.5gb+10mins monthly plan,6500,1,6500,36.53,no,,south east,Seniors(60 Above)
cust0416,maryam blankenship,mar-25,80,abia,5g broadband router,female,2,fair,43,300gb fup monthly unlimited,30000,7,210000,115.58,no,,south east,Seniors(60 Above)
cust0417,zina hernandez,jan-25,50,adamawa,4g router,female,5,excellent,60,10gb+10mins monthly plan,4500,10,45000,149.41,yes,fast data consumption,north east,Middle_Age(45-59)
cust0418,boma johnson,feb-25,68,niger,4g router,male,4,very good,41,165gb monthly plan,35000,5,175000,48.08,yes,costly data plans,north central,Seniors(60 Above)
cust0418,boma johnson,feb-25,68,niger,mobile sim card,male,4,very good,41,500mb daily plan,350,10,3500,6.03,yes,costly data plans,north central,Seniors(60 Above)
cust0418,boma johnson,feb-25,68,niger,broadband mifi,male,4,very good,41,60gb monthly broadband plan,14500,14,203000,97.33,yes,costly data plans,north central,Seniors(60 Above)
cust0419,boma sanchez,feb-25,20,benue,4g router,male,1,poor,18,65gb monthly plan,16000,16,256000,192.78,yes,better offers from competitors,north central,Youths(16-24)
cust0419,boma sanchez,feb-25,20,benue,5g broadband router,male,1,poor,18,30gb monthly broadband plan,9000,3,27000,11.54,yes,better offers from competitors,north central,Youths(16-24)
cust0420,ese miller,mar-25,54,kaduna,4g router,female,1,poor,58,65gb monthly plan,16000,19,304000,104.63,no,,north west,Middle_Age(45-59)
cust0420,ese miller,mar-25,54,kaduna,broadband mifi,female,1,poor,58,120gb monthly broadband plan,24000,3,72000,50.74,no,,north west,Middle_Age(45-59)
cust0420,ese miller,mar-25,54,kaduna,5g broadband router,female,1,poor,58,60gb monthly broadband plan,14500,11,159500,120.16,no,,north west,Middle_Age(45-59)
cust0421,tega stokes,feb-25,65,imo,mobile sim card,female,1,poor,14,2.5gb 2-day plan,900,12,10800,98.33,yes,costly data plans,south east,Seniors(60 Above)
cust0421,tega stokes,feb-25,65,imo,4g router,female,1,poor,14,65gb monthly plan,16000,14,224000,63.64,yes,costly data plans,south east,Seniors(60 Above)
cust0422,john smith,feb-25,47,akwa ibom,broadband mifi,male,3,good,24,30gb monthly broadband plan,9000,8,72000,138.29,no,,south south,Middle_Age(45-59)
cust0423,saidu smith,jan-25,65,abia,mobile sim card,female,5,excellent,58,20gb monthly plan,7500,9,67500,185.54,no,,south east,Seniors(60 Above)
cust0423,saidu smith,jan-25,65,abia,broadband mifi,female,5,excellent,58,300gb fup monthly unlimited,30000,8,240000,18.5,no,,south east,Seniors(60 Above)
cust0424,maryam becker,mar-25,42,abuja (fct),broadband mifi,female,4,very good,41,60gb monthly broadband plan,14500,11,159500,147.52,no,,north central,Adults(35-44)
cust0424,maryam becker,mar-25,42,abuja (fct),4g router,female,4,very good,41,165gb monthly plan,35000,4,140000,175.41,no,,north central,Adults(35-44)
cust0425,amina ortega,feb-25,49,zamfara,5g broadband router,male,5,excellent,23,30gb monthly broadband plan,9000,6,54000,128.45,no,,north west,Middle_Age(45-59)
cust0425,amina ortega,feb-25,49,zamfara,4g router,male,5,excellent,23,165gb monthly plan,35000,5,175000,158.31,no,,north west,Middle_Age(45-59)
cust0425,amina ortega,feb-25,49,zamfara,broadband mifi,male,5,excellent,23,30gb monthly broadband plan,9000,10,90000,80.43,no,,north west,Middle_Age(45-59)
cust0426,ese mathis,feb-25,26,delta,mobile sim card,male,5,excellent,16,1.5gb 2-day plan,600,19,11400,52.51,no,,south south,Young_adults(25-34)
cust0426,ese mathis,feb-25,26,delta,4g router,male,5,excellent,16,25gb monthly plan,9000,7,63000,160.01,no,,south south,Young_adults(25-34)
cust0427,chinedu west,feb-25,69,gombe,4g router,male,5,excellent,26,10gb+10mins monthly plan,4500,6,27000,52.73,yes,poor network,north east,Seniors(60 Above)
cust0427,chinedu west,feb-25,69,gombe,broadband mifi,male,5,excellent,26,30gb monthly broadband plan,9000,14,126000,80.51,yes,poor network,north east,Seniors(60 Above)
cust0427,chinedu west,feb-25,69,gombe,mobile sim card,male,5,excellent,26,1gb+1.5mins daily plan,500,12,6000,30.28,yes,poor network,north east,Seniors(60 Above)
cust0428,amina skinner,feb-25,31,lagos,4g router,female,4,very good,50,25gb monthly plan,9000,16,144000,57.95,yes,high call tarriffs,south west,Young_adults(25-34)
cust0429,omamuzo smith,feb-25,32,kwara,mobile sim card,male,3,good,39,1.5gb 2-day plan,600,5,3000,82.0,no,,north central,Young_adults(25-34)
cust0430,funke lawson,feb-25,53,edo,mobile sim card,male,2,fair,40,12.5gb monthly plan,5500,11,60500,27.07,no,,south south,Middle_Age(45-59)
cust0430,funke lawson,feb-25,53,edo,broadband mifi,male,2,fair,40,60gb monthly broadband plan,14500,13,188500,137.53,no,,south south,Middle_Age(45-59)
cust0430,funke lawson,feb-25,53,edo,5g broadband router,male,2,fair,40,450gb 3-month broadband plan,75000,9,675000,147.35,no,,south south,Middle_Age(45-59)
cust0431,kunle cooper,feb-25,28,oyo,broadband mifi,male,4,very good,22,120gb monthly broadband plan,24000,10,240000,124.12,no,,south west,Young_adults(25-34)
cust0431,kunle cooper,feb-25,28,oyo,mobile sim card,male,4,very good,22,20gb monthly plan,7500,5,37500,134.42,no,,south west,Young_adults(25-34)
cust0431,kunle cooper,feb-25,28,oyo,4g router,male,4,very good,22,65gb monthly plan,16000,9,144000,116.31,no,,south west,Young_adults(25-34)
cust0432,amina espinoza,jan-25,80,yobe,mobile sim card,female,2,fair,57,3.2gb 2-day plan,1000,5,5000,63.0,yes,high call tarriffs,north east,Seniors(60 Above)
cust0432,amina espinoza,jan-25,80,yobe,broadband mifi,female,2,fair,57,60gb monthly broadband plan,14500,9,130500,174.4,yes,high call tarriffs,north east,Seniors(60 Above)
cust0432,amina espinoza,jan-25,80,yobe,4g router,female,2,fair,57,25gb monthly plan,9000,10,90000,185.28,yes,high call tarriffs,north east,Seniors(60 Above)
cust0433,saidu whitehead,feb-25,49,bauchi,4g router,female,3,good,28,165gb monthly plan,35000,5,175000,11.12,no,,north east,Middle_Age(45-59)
cust0433,saidu whitehead,feb-25,49,bauchi,5g broadband router,female,3,good,28,30gb monthly broadband plan,9000,2,18000,46.36,no,,north east,Middle_Age(45-59)
cust0434,john williams,jan-25,49,abuja (fct),mobile sim card,female,4,very good,28,3.2gb 2-day plan,1000,5,5000,169.24,yes,costly data plans,north central,Middle_Age(45-59)
cust0434,john williams,jan-25,49,abuja (fct),4g router,female,4,very good,28,65gb monthly plan,16000,7,112000,70.25,yes,costly data plans,north central,Middle_Age(45-59)
cust0434,john williams,jan-25,49,abuja (fct),5g broadband router,female,4,very good,28,120gb monthly broadband plan,24000,6,144000,36.54,yes,costly data plans,north central,Middle_Age(45-59)
cust0435,michael santana,feb-25,50,ondo,mobile sim card,male,4,very good,34,3.2gb 2-day plan,1000,1,1000,177.53,no,,south west,Middle_Age(45-59)
cust0436,abubakar bullock,jan-25,31,kebbi,mobile sim card,female,3,good,38,1gb+1.5mins daily plan,500,1,500,119.04,yes,poor network,north west,Young_adults(25-34)
cust0436,abubakar bullock,jan-25,31,kebbi,4g router,female,3,good,38,25gb monthly plan,9000,20,180000,193.97,yes,poor network,north west,Young_adults(25-34)
cust0437,alabo young,jan-25,57,borno,broadband mifi,male,3,good,56,120gb monthly broadband plan,24000,13,312000,190.4,no,,north east,Middle_Age(45-59)
cust0438,chinedu ramos,jan-25,67,edo,mobile sim card,male,1,poor,16,20gb monthly plan,7500,5,37500,57.34,yes,poor customer service,south south,Seniors(60 Above)
cust0439,ifeanyi zimmerman,mar-25,54,yobe,5g broadband router,female,5,excellent,48,60gb monthly broadband plan,14500,13,188500,98.18,yes,high call tarriffs,north east,Middle_Age(45-59)
cust0440,john carter,jan-25,50,kwara,mobile sim card,male,3,good,49,2.5gb 2-day plan,900,15,13500,102.91,no,,north central,Middle_Age(45-59)
cust0440,john carter,jan-25,50,kwara,broadband mifi,male,3,good,49,150gb fup monthly unlimited,20000,5,100000,129.7,no,,north central,Middle_Age(45-59)
